ag_key,estate,property,shares,property_risk,shares_risk,threshold,margin,risk_percent
1144,22117,308235,29421,1.015079404,1.063468271,325000,10000,0.05
1145,12438,241,27283,1338.431535,1.182282007,325000,10000,0.05
1146,172978,163237,40397,0.992556835,0.401074337,325000,10000,0.05
1147,105890,183983,33985,1.245278096,0.67415036,325000,10000,0.05
1148,250044,57790,23863,1.470081329,0.356015589,325000,10000,0.05
1149,313113,280584,47165,0.078005161,0.046405173,325000,10000,0.05
1150,222647,99330,13930,1.131108426,0.8065542,325000,10000,0.05
1151,313934,55263,14947,0.381195375,0.140937981,325000,10000,0.05
1152,67819,19544,16655,13.67074294,1.604208946,325000,10000,0.05
1153,190231,319744,3325,0.452765337,4.353954887,325000,10000,0.05
1154,80121,5217,9388,48.85547249,2.71494461,325000,10000,0.05
1155,81508,224657,44380,1.12835122,0.571185219,325000,10000,0.05
1156,220222,185240,13118,0.619617793,0.874965696,325000,10000,0.05
1157,152456,171069,36958,1.067078197,0.493922831,325000,10000,0.05
1158,160198,195397,20329,0.894599201,0.859865217,325000,10000,0.05
1159,139880,255073,43156,0.764957483,0.452127167,325000,10000,0.05
1160,155874,255907,34762,0.699965222,0.515292561,325000,10000,0.05
1161,33544,266775,29063,1.130000937,1.037250112,325000,10000,0.05
1162,115994,197692,9729,1.107814176,2.25106383,325000,10000,0.05
1163,161722,227998,22442,0.759997895,0.772114785,325000,10000,0.05
1164,261842,109947,8813,0.665393326,0.830114603,325000,10000,0.05
1165,305377,312824,11028,0.09469542,0.26861625,325000,10000,0.05
1166,285267,49527,9865,1.004159347,0.504135834,325000,10000,0.05
1167,151289,43103,39714,4.262139526,0.462584983,325000,10000,0.05
1168,56174,284011,18537,0.981743665,1.504159249,325000,10000,0.05
1169,324192,278904,27008,0.038751685,0.040017773,325000,10000,0.05
1170,93757,6194,39638,38.94785276,0.60861547,325000,10000,0.05
1171,282197,10595,14381,4.983765927,0.367171963,325000,10000,0.05
1172,203361,167749,21204,0.784737912,0.620821543,325000,10000,0.05
1173,322757,301693,12788,0.040580988,0.095738192,325000,10000,0.05
1174,312445,250992,3337,0.089863422,0.675906503,325000,10000,0.05
1175,286173,206641,15849,0.236289023,0.308076219,325000,10000,0.05
1176,102132,94834,40283,2.455532826,0.578080083,325000,10000,0.05
1177,262132,264605,1083,0.275384063,6.728347184,325000,10000,0.05
1178,23477,162971,45997,1.911524136,0.677268083,325000,10000,0.05
1179,267085,132309,41391,0.513305973,0.164081564,325000,10000,0.05
1180,175481,144759,26848,1.101962572,0.594155989,325000,10000,0.05
1181,209749,322051,18009,0.388916662,0.695491143,325000,10000,0.05
1182,199459,308051,34273,0.439995325,0.395474572,325000,10000,0.05
1183,251013,72905,137,1.152006035,61.30437956,325000,10000,0.05
1184,67852,225549,13327,1.184434424,2.004562167,325000,10000,0.05
1185,294318,250770,20717,0.162228337,0.196370131,325000,10000,0.05
1186,7881,204184,39360,1.602079497,0.83109502,325000,10000,0.05
1187,264238,94492,6888,0.748867629,1.02732288,325000,10000,0.05
1188,88111,313274,26096,0.788092852,0.946079859,325000,10000,0.05
1189,155981,195819,48589,0.914206487,0.368435243,325000,10000,0.05
1190,297643,209217,28682,0.178556236,0.13024545,325000,10000,0.05
1191,245062,299047,10915,0.300748712,0.823985341,325000,10000,0.05
1192,49093,216774,14038,1.318917398,2.036664767,325000,10000,0.05
1193,33448,11905,39424,25.3298614,0.764894481,325000,10000,0.05
1194,285413,162873,16837,0.304451935,0.294512086,325000,10000,0.05
1195,112705,182723,49628,1.216568248,0.447922544,325000,10000,0.05
1196,17473,112927,40853,2.811789917,0.777242797,325000,10000,0.05
1197,142577,247670,13555,0.776933016,1.419572114,325000,10000,0.05
1198,210602,211959,37086,0.586896522,0.33543116,325000,10000,0.05
1199,128602,59189,36484,3.487100644,0.56572196,325000,10000,0.05
1200,87715,57386,18559,4.309152058,1.332426316,325000,10000,0.05
1201,128463,301167,28470,0.685788948,0.725454865,325000,10000,0.05
1202,267529,34697,38053,1.944577341,0.177307965,325000,10000,0.05
1203,264234,222513,8301,0.318030857,0.852499699,325000,10000,0.05
1204,205762,81556,34495,1.58465349,0.374657197,325000,10000,0.05
1205,312708,159672,14619,0.139611203,0.15248649,325000,10000,0.05
1206,217970,199075,15319,0.587868894,0.763953261,325000,10000,0.05
1207,105958,53603,36260,4.272932485,0.631665747,325000,10000,0.05
1208,224394,35374,29693,3.126759767,0.372498569,325000,10000,0.05
1209,99578,247679,29708,0.950512559,0.792453211,325000,10000,0.05
1210,235033,138499,38345,0.721788605,0.260704134,325000,10000,0.05
1211,131831,141225,46508,1.438619225,0.436847424,325000,10000,0.05
1212,135754,242642,18288,0.82115215,1.089490376,325000,10000,0.05
1213,93543,249492,38796,0.967794559,0.622376018,325000,10000,0.05
1214,219665,116343,4123,0.991335963,2.797356294,325000,10000,0.05
1215,286712,291967,9262,0.165388554,0.521356079,325000,10000,0.05
1216,131690,79141,39629,2.568959199,0.513033385,325000,10000,0.05
1217,318495,13655,4900,1.208714756,0.336836735,325000,10000,0.05
1218,96865,261050,3303,0.912219881,7.209657887,325000,10000,0.05
1219,177008,186273,42633,0.848174454,0.370586166,325000,10000,0.05
1220,189261,67893,27621,2.146598324,0.527638391,325000,10000,0.05
1221,281127,301446,13164,0.178715259,0.40924491,325000,10000,0.05
1222,12513,7278,43115,44.30983787,0.747969384,325000,10000,0.05
1223,275874,99853,4716,0.592130432,1.253731976,325000,10000,0.05
1224,218350,27309,5666,4.271485591,2.05877162,325000,10000,0.05
1225,18432,34236,34811,9.246640963,0.90939071,325000,10000,0.05
1226,295243,3708,41617,10.72195254,0.095530673,325000,10000,0.05
1227,219181,279951,19268,0.413711685,0.60109508,325000,10000,0.05
1228,263593,6670,78,10.70569715,91.5474359,325000,10000,0.05
1229,191057,138518,37863,1.039164585,0.380167974,325000,10000,0.05
1230,1378,91811,163,3.633791158,204.6760736,325000,10000,0.05
1231,26762,164190,33359,1.87732505,0.924002518,325000,10000,0.05
1232,71749,80331,1440,3.277078587,18.28131944,325000,10000,0.05
1233,1111,126692,45774,2.635438702,0.72942937,325000,10000,0.05
1234,279511,232333,32735,0.238833915,0.169509699,325000,10000,0.05
1235,143787,43884,11139,4.357237262,1.716608313,325000,10000,0.05
1236,276369,107448,1821,0.545668602,3.219714443,325000,10000,0.05
1237,43901,323671,27521,0.89936695,1.057734094,325000,10000,0.05
1238,261652,20914,32715,3.507124414,0.224202965,325000,10000,0.05
1239,243019,114423,344,0.803868103,26.73866279,325000,10000,0.05
1240,105604,38724,340,5.923871501,67.46941176,325000,10000,0.05
1241,77907,209553,11389,1.226863848,2.257379928,325000,10000,0.05
1242,150418,139516,6207,1.323016715,2.973771548,325000,10000,0.05
1243,21640,161783,23407,1.936915498,1.33874482,325000,10000,0.05
1244,17426,46068,13050,6.893592081,2.433517241,325000,10000,0.05
1245,137910,212631,32137,0.92691094,0.613280642,325000,10000,0.05
1246,186682,12343,25266,12.01636555,0.587026043,325000,10000,0.05
1247,156588,238073,43287,0.749400394,0.412160695,325000,10000,0.05
1248,48878,266742,4289,1.072654475,6.671065516,325000,10000,0.05
1249,200003,199026,37082,0.678288264,0.364049943,325000,10000,0.05
1250,19691,26539,13638,11.88096763,2.311988561,325000,10000,0.05
1251,37863,30630,25958,9.700848841,1.14468372,325000,10000,0.05
1252,291187,187749,31180,0.233359432,0.140516357,325000,10000,0.05
1253,272456,244603,6733,0.255695964,0.928917273,325000,10000,0.05
1254,38806,164417,46115,1.801480382,0.642294264,325000,10000,0.05
1255,137972,22831,39947,8.629845386,0.493223521,325000,10000,0.05
1256,152636,86132,29176,2.117261877,0.625047985,325000,10000,0.05
1257,39318,160721,8763,1.839722252,3.374209746,325000,10000,0.05
1258,248672,261450,23577,0.330189329,0.366153455,325000,10000,0.05
1259,179519,265207,979,0.586262806,15.88161389,325000,10000,0.05
1260,190223,37277,47244,3.883815758,0.306445263,325000,10000,0.05
1261,233875,282398,48688,0.358093896,0.207700049,325000,10000,0.05
1262,316244,321958,19749,0.058256046,0.094971897,325000,10000,0.05
1263,75990,324547,35464,0.798066228,0.730346267,325000,10000,0.05
1264,322867,263957,5946,0.04596582,0.204053145,325000,10000,0.05
1265,22330,58488,23121,5.345882916,1.352320401,325000,10000,0.05
1266,99421,210300,19211,1.12020447,1.226271407,325000,10000,0.05
1267,62499,254970,28471,1.068757109,0.957117769,325000,10000,0.05
1268,209255,237646,42410,0.529127357,0.296498467,325000,10000,0.05
1269,149091,116650,2889,1.59373339,6.435064036,325000,10000,0.05
1270,37047,308948,31125,0.964411487,0.957278715,325000,10000,0.05
1271,65533,25155,12942,10.71226396,2.082112502,325000,10000,0.05
1272,318646,221607,11325,0.073797308,0.144406181,325000,10000,0.05
1273,281912,195975,30667,0.270891695,0.173111162,325000,10000,0.05
1274,281868,181819,18767,0.292224685,0.283113977,325000,10000,0.05
1275,139404,222837,10514,0.877753694,1.860338596,325000,10000,0.05
1276,272736,218780,12898,0.284596398,0.48274151,325000,10000,0.05
1277,113092,287241,26654,0.77254988,0.832550461,325000,10000,0.05
1278,242968,289004,684,0.318445419,13.45497076,325000,10000,0.05
1279,204313,305618,12728,0.42761552,1.026767756,325000,10000,0.05
1280,30353,168845,26416,1.804299802,1.153266959,325000,10000,0.05
1281,233405,267924,24407,0.379193353,0.416253534,325000,10000,0.05
1282,58163,86967,7032,3.183241919,3.936817406,325000,10000,0.05
1283,169580,40663,33620,4.068071711,0.492028554,325000,10000,0.05
1284,45889,319954,38644,0.903601768,0.748139427,325000,10000,0.05
1285,113853,149902,45022,1.475277181,0.491197637,325000,10000,0.05
1286,2206,260196,46575,1.279012744,0.714533548,325000,10000,0.05
1287,208366,48255,49908,2.624266915,0.253734872,325000,10000,0.05
1288,11272,264435,34997,1.224225235,0.92501643,325000,10000,0.05
1289,90174,63286,17608,3.868564927,1.390424807,325000,10000,0.05
1290,165536,26743,42932,6.336761022,0.394726544,325000,10000,0.05
1291,5696,281467,4995,1.169955981,6.592672673,325000,10000,0.05
1292,65131,182232,39399,1.480908951,0.684964085,325000,10000,0.05
1293,112751,159290,11513,1.395247661,1.930417789,325000,10000,0.05
1294,93802,290393,18330,0.830591646,1.315864703,325000,10000,0.05
1295,55060,260666,26185,1.073941366,1.069085354,325000,10000,0.05
1296,280990,208246,13182,0.259356722,0.409725383,325000,10000,0.05
1297,250606,126874,2154,0.665179627,3.918012999,325000,10000,0.05
1298,90252,43935,3346,5.570683965,7.314644351,325000,10000,0.05
1299,268012,84147,6373,0.796083045,1.051121921,325000,10000,0.05
1300,137993,280230,37127,0.703018949,0.53063,325000,10000,0.05
1301,141261,243090,28572,0.796984656,0.678072939,325000,10000,0.05
1302,28354,291856,42423,1.050675676,0.722829597,325000,10000,0.05
1303,240768,43668,17562,2.157918842,0.536567589,325000,10000,0.05
1304,277353,7233,45647,7.969998617,0.126288694,325000,10000,0.05
1305,298058,104234,11939,0.354414107,0.3094229,325000,10000,0.05
1306,206702,319739,16519,0.401258526,0.77666929,325000,10000,0.05
1307,188635,158878,45916,0.921241456,0.318766879,325000,10000,0.05
1308,101869,110764,26435,2.104754252,0.88190278,325000,10000,0.05
1309,305933,154440,44005,0.188209013,0.066053858,325000,10000,0.05
1310,108779,64836,634,3.489126411,35.68154574,325000,10000,0.05
1311,134066,125349,9407,1.602996434,2.136005103,325000,10000,0.05
1312,212203,299050,29103,0.410623642,0.421939319,325000,10000,0.05
1313,298475,173050,37656,0.211066166,0.096996495,325000,10000,0.05
1314,319554,147302,7585,0.104859404,0.203638761,325000,10000,0.05
1315,201015,19425,25146,6.897554698,0.532828283,325000,10000,0.05
1316,273371,223210,19069,0.276103221,0.32318947,325000,10000,0.05
1317,235620,270529,5088,0.367354332,1.95322327,325000,10000,0.05
1318,113900,324343,27833,0.681685746,0.794380771,325000,10000,0.05
1319,47209,316526,5264,0.909217568,5.467154255,325000,10000,0.05
1320,119539,98331,11263,2.191180808,1.912998313,325000,10000,0.05
1321,42358,212656,38351,1.376128583,0.763062241,325000,10000,0.05
1322,86062,320651,26080,0.776351859,0.954516871,325000,10000,0.05
1323,155352,137886,49874,1.302873388,0.360203713,325000,10000,0.05
1324,312672,268670,721,0.083105669,3.096809986,325000,10000,0.05
1325,229644,194735,15660,0.541022415,0.672771392,325000,10000,0.05
1326,250176,6688,16872,12.68301435,0.502750119,325000,10000,0.05
1327,123228,109738,10572,1.929796424,2.003140371,325000,10000,0.05
1328,290328,48042,14847,0.929853045,0.300882333,325000,10000,0.05
1329,209287,279761,32124,0.44935856,0.391336695,325000,10000,0.05
1330,316406,113144,29605,0.164339249,0.062806958,325000,10000,0.05
1331,139687,274521,36475,0.711468339,0.53547087,325000,10000,0.05
1332,76527,282301,24386,0.915593639,1.059923727,325000,10000,0.05
1333,126742,44252,28862,4.706182771,0.721564687,325000,10000,0.05
1334,301564,247963,8855,0.134842698,0.377594579,325000,10000,0.05
1335,152425,29733,45552,6.140483638,0.400805673,325000,10000,0.05
1336,253121,48108,14471,1.701983038,0.565814387,325000,10000,0.05
1337,317640,322299,10968,0.053863028,0.158278629,325000,10000,0.05
1338,95018,198269,32221,1.21038589,0.744799975,325000,10000,0.05
1339,202576,39602,3868,3.343871522,3.423578077,325000,10000,0.05
1340,301482,106922,19674,0.313480855,0.170366982,325000,10000,0.05
1341,137749,159276,25622,1.238422612,0.769850129,325000,10000,0.05
1342,66892,283405,4310,0.946024241,6.220603248,325000,10000,0.05
1343,275692,162180,5133,0.36569244,1.155425677,325000,10000,0.05
1344,209716,65056,48856,1.925787014,0.256435238,325000,10000,0.05
1345,206971,279782,4566,0.457602705,2.803964082,325000,10000,0.05
1346,192805,31221,5349,4.554466545,2.658347355,325000,10000,0.05
1347,41902,169882,28901,1.725303446,1.014144839,325000,10000,0.05
1348,231154,191625,10834,0.541923027,0.958519476,325000,10000,0.05
1349,52504,49886,1189,5.662831255,23.75912532,325000,10000,0.05
1350,187557,9291,16788,15.86944355,0.878264236,325000,10000,0.05
1351,29215,137277,43244,2.227503515,0.707115438,325000,10000,0.05
1352,20183,139700,7983,2.253521832,3.943592634,325000,10000,0.05
1353,141602,48193,1361,4.012989438,14.20999265,325000,10000,0.05
1354,120176,56531,22746,3.800109674,0.944447375,325000,10000,0.05
1355,51367,67735,6919,4.187392043,4.099335164,325000,10000,0.05
1356,188706,268077,5570,0.545716343,2.626463196,325000,10000,0.05
1357,191550,189111,6180,0.758549212,2.321197411,325000,10000,0.05
1358,101995,213375,25612,1.091997657,0.909749336,325000,10000,0.05
1359,287652,60051,47458,0.78846314,0.099768216,325000,10000,0.05
1360,248399,99247,29465,0.872580531,0.29391142,325000,10000,0.05
1361,91955,249280,4886,0.974987965,4.974314368,325000,10000,0.05
1362,12122,44755,11971,7.214344766,2.697168156,325000,10000,0.05
1363,64160,298264,42495,0.908054609,0.63734557,325000,10000,0.05
1364,265310,274866,29639,0.253541726,0.23512939,325000,10000,0.05
1365,150295,198851,7147,0.928861308,2.584371065,325000,10000,0.05
1366,275326,170545,16574,0.349901785,0.360045855,325000,10000,0.05
1367,317775,178839,5267,0.096315681,0.327036264,325000,10000,0.05
1368,164565,23807,2691,7.159028857,6.333519138,325000,10000,0.05
1369,280381,80904,5534,0.675108771,0.986971449,325000,10000,0.05
1370,260036,36163,49789,2.072947488,0.150563377,325000,10000,0.05
1371,310551,234717,4510,0.104163738,0.54210643,325000,10000,0.05
1372,37755,228440,30883,1.301195062,0.962487453,325000,10000,0.05
1373,136259,304453,27698,0.652780561,0.717528341,325000,10000,0.05
1374,178984,195271,33873,0.798971686,0.460591031,325000,10000,0.05
1375,73458,264426,27152,0.989093357,0.963251326,325000,10000,0.05
1376,166265,16555,21425,10.19238901,0.78756126,325000,10000,0.05
1377,32836,216241,20545,1.397348329,1.470742273,325000,10000,0.05
1378,307172,10943,45619,2.542995522,0.061000899,325000,10000,0.05
1379,173339,41081,1175,3.935176846,13.75838298,325000,10000,0.05
1380,92994,207239,20613,1.167762825,1.174045505,325000,10000,0.05
1381,129437,85288,23185,2.410221837,0.88662066,325000,10000,0.05
1382,316487,231440,38154,0.079990494,0.04852178,325000,10000,0.05
1383,85321,159168,13712,1.568650734,1.820879522,325000,10000,0.05
1384,231410,275966,33025,0.375372328,0.313671461,325000,10000,0.05
1385,38416,293363,41463,1.010979571,0.715297977,325000,10000,0.05
1386,108567,323692,2479,0.699532271,9.134045986,325000,10000,0.05
1387,51877,184585,17415,1.53383536,1.625742176,325000,10000,0.05
1388,57021,108969,13450,2.550991566,2.066758364,325000,10000,0.05
1389,260157,2005,44602,37.32817955,0.167801892,325000,10000,0.05
1390,79235,253317,8843,1.009663781,2.892287685,325000,10000,0.05
1391,311298,1476,46936,16.05826558,0.050498551,325000,10000,0.05
1392,107057,159564,34224,1.428536512,0.666032609,325000,10000,0.05
1393,218997,44252,10060,2.621418241,1.153111332,325000,10000,0.05
1394,198184,6361,13431,21.50856784,1.018658328,325000,10000,0.05
1395,240203,106173,1806,0.892854115,5.249003322,325000,10000,0.05
1396,155336,320082,36313,0.561306165,0.49476496,325000,10000,0.05
1397,193763,126929,16431,1.112724436,0.85957641,325000,10000,0.05
1398,238621,305533,19971,0.315445467,0.482594762,325000,10000,0.05
1399,263812,131340,29069,0.542013096,0.244893185,325000,10000,0.05
1400,115438,253885,14312,0.86480887,1.534111235,325000,10000,0.05
1401,165238,60064,29998,2.826351891,0.565911061,325000,10000,0.05
1402,268520,119508,23276,0.556280751,0.285616085,325000,10000,0.05
1403,19025,194410,11428,1.625302196,2.764919496,325000,10000,0.05
1404,46224,184130,40290,1.568326726,0.716743609,325000,10000,0.05
1405,208524,65240,27296,1.938626609,0.463349941,325000,10000,0.05
1406,290637,279243,29392,0.158868799,0.150935629,325000,10000,0.05
1407,280221,119097,9078,0.459952812,0.603425865,325000,10000,0.05
1408,323545,11328,46814,1.011211158,0.024469176,325000,10000,0.05
1409,258587,6731,46396,11.35239935,0.164697388,325000,10000,0.05
